id	gpdm	gysmc	bgnd	order	gysbl
0	688357.SH	三门峡义翔铝业有限公司	2018	4	6.5
0	688357.SH	孟津县伊朋水玻璃厂	2019	4	5.31
0	688357.SH	成都天齐锂业有限公司	2017	5	6.99
0	688357.SH	武汉长海电力推进和化学电源有限公司	2018	5	6.42
0	688357.SH	偃师华润热力有限公司	2019	5	4.94
0	002503.SZ	供应商A	2017	1	8.92
0	002503.SZ	供应商A	2018	1	4.94
0	002503.SZ	供应商A	2019	1	9.84
0	002503.SZ	供应商B	2017	2	4.07
0	002503.SZ	供应商B	2018	2	3.52
0	002503.SZ	供应商B	2019	2	4.17
0	002503.SZ	供应商C	2017	3	3.2
0	002503.SZ	供应商C	2018	3	3.47
0	002503.SZ	供应商C	2019	3	3.69
0	002503.SZ	供应商D	2017	4	2.84
0	002503.SZ	供应商D	2018	4	3.37
0	002503.SZ	供应商D	2019	4	3.24
0	002503.SZ	供应商E	2017	5	2.28
0	002503.SZ	供应商E	2018	5	3.36
0	002503.SZ	供应商E	2019	5	2.7
0	300311.SZ	第一名	2017	1	5.92
0	300311.SZ	第一名	2018	1	8.06
0	300311.SZ	第一名	2019	1	7.13
0	300311.SZ	第二名	2017	2	4.96
0	300311.SZ	第二名	2018	2	1.96
0	300311.SZ	第二名	2019	2	5.49
0	300311.SZ	第三名	2017	3	4.89
0	300311.SZ	第三名	2018	3	1.87
0	300311.SZ	第三名	2019	3	4.86
0	300311.SZ	第四名	2017	4	4.55
0	300311.SZ	第四名	2018	4	1.33
0	300311.SZ	第四名	2019	4	3.64
0	300311.SZ	第五名	2017	5	4.54
0	300311.SZ	第五名	2018	5	1.1
0	300311.SZ	第五名	2019	5	3.06
0	000736.SZ	中交一航局第四工程有限公司,中交第二航务工程局有限公司,中交第四公路工程局有限公司	2017	1	15.35
0	000736.SZ	供应商一	2018	1	9.32
0	000736.SZ	供应商一	2019	1	8.42
0	000736.SZ	供应商二	2017	2	9.03
0	000736.SZ	供应商二	2018	2	9.17
0	000736.SZ	供应商二	2019	2	8.12
0	000736.SZ	供应商三	2017	3	5.8
0	000736.SZ	供应商三	2018	3	8.39
0	000736.SZ	供应商三	2019	3	5.0
0	000736.SZ	供应商四	2017	4	5.32
0	000736.SZ	供应商四	2018	4	4.65
0	000736.SZ	供应商四	2019	4	4.99
0	000736.SZ	供应商五	2017	5	4.93
0	000736.SZ	供应商五	2018	5	3.86
0	000736.SZ	供应商五	2019	5	2.47
0	300335.SZ	第一名	2017	1	5.71
0	300335.SZ	第一名	2018	1	7.88
0	300335.SZ	第一名	2019	1	9.11
0	300335.SZ	第二名	2017	2	5.52
0	300335.SZ	第二名	2018	2	5.23
0	300335.SZ	第二名	2019	2	6.99
0	300335.SZ	第三名	2017	3	4.37
0	300335.SZ	第三名	2018	3	3.41
0	300335.SZ	第三名	2019	3	3.94
0	300335.SZ	第四名	2017	4	3.67
0	300335.SZ	第四名	2018	4	3.33
0	300335.SZ	第四名	2019	4	3.7
0	300335.SZ	第五名	2017	5	3.23
0	300335.SZ	第五名	2018	5	2.94
0	300335.SZ	第五名	2019	5	3.34
0	002097.SZ	供应商一	2017	1	5.9
0	002097.SZ	供应商一	2018	1	5.71
0	002097.SZ	供应商一	2019	1	7.88
0	002097.SZ	供应商二	2017	2	4.26
0	002097.SZ	供应商二	2018	2	3.02
0	002097.SZ	供应商二	2019	2	7.09
0	002097.SZ	供应商三	2017	3	3.9
0	002097.SZ	供应商三	2018	3	2.56
0	002097.SZ	供应商三	2019	3	5.9
0	002097.SZ	供应商四	2017	4	3.12
0	002097.SZ	供应商四	2018	4	2.31
0	002097.SZ	供应商四	2019	4	3.68
0	002097.SZ	供应商五	2017	5	2.17
0	002097.SZ	供应商五	2018	5	2.1
0	002097.SZ	供应商五	2019	5	3.06
0	000792.SZ	代垫铁路运杂费(青藏公司)	2017	1	20.89
0	000792.SZ	中国铁路总公司	2018	1	9.06
0	000792.SZ	供应商1	2019	1	9.2
0	000792.SZ	中国石油天然气股份有限公司天然气销售西部分公司	2017	2	8.07
0	000792.SZ	国家电网有限公司	2018	2	8.91
0	000792.SZ	供应商2	2019	2	7.28
0	000792.SZ	国网青海省电力公司海西供电公司客户服务中心	2017	3	7.99
0	000792.SZ	中国石油天然气股份有限公司	2018	3	3.63
0	000792.SZ	供应商3	2019	3	3.73
0	000792.SZ	成都华融化工有限公司	2017	4	2.9
0	000792.SZ	青海义盛选煤有限公司	2018	4	3.5
0	000792.SZ	供应商4	2019	4	2.93
0	000792.SZ	化工部长沙设计研究院	2017	5	2.05
0	000792.SZ	中化化肥有限公司	2018	5	2.9
0	000792.SZ	供应商5	2019	5	2.9
0	000929.SZ	兰州黄河精炼玻璃制品包装有限公司	2017	1	15.93
0	000929.SZ	兰州方正包装有限责任公司	2018	1	4.91
0	000929.SZ	兰州方正包装有限责任公司	2019	1	9.09
0	000929.SZ	兰州黄河精美包装有限公司	2017	2	10.15
0	000929.SZ	兰州黄河精美包装有限公司	2018	2	4.78
0	000929.SZ	兰州银河压延玻璃有限公司	2019	2	8.73
0	000929.SZ	江苏新蕾麦芽有限公司	2017	3	3.74
0	000929.SZ	兰州黄河精炼玻璃制品包装有限公司	2018	3	4.39
0	000929.SZ	江苏新蕾麦芽有限公司	2019	3	4.2
0	000929.SZ	孙开成	2017	4	2.67
0	000929.SZ	杨      玲	2018	4	3.78
0	000929.SZ	陕西奥瑞金包装有限公司	2019	4	3.26
0	000929.SZ	陕西奥瑞金包装有限公司	2017	5	2.65
0	000929.SZ	陕西奥瑞金包装有限公司	2018	5	3.28
0	000929.SZ	陈多玉	2019	5	3.08
0	002051.SZ	第一名	2017	1	13.01
0	002051.SZ	第一名	2018	1	13.45
0	002051.SZ	第一名	2019	1	4.09
0	002051.SZ	第二名	2017	2	6.71
0	002051.SZ	第二名	2018	2	8.21
0	002051.SZ	第二名	2019	2	3.61
0	002051.SZ	第三名	2017	3	4.74
0	002051.SZ	第三名	2018	3	6.37
0	002051.SZ	第三名	2019	3	3.5
0	002051.SZ	第四名	2017	4	4.54
0	002051.SZ	第四名	2018	4	6.24
0	002051.SZ	第四名	2019	4	3.2
0	002051.SZ	第五名	2017	5	3.53
0	002051.SZ	第五名	2018	5	4.3
0	002051.SZ	第五名	2019	5	2.27
0	300705.SZ	第一名	2017	1	14.63
0	300705.SZ	第一名	2018	1	18.28
0	300705.SZ	第一名	2019	1	12.41
0	300705.SZ	第二名	2017	2	11.74
0	300705.SZ	第二名	2018	2	8.66
0	300705.SZ	第二名	2019	2	9.29
0	300705.SZ	第三名	2017	3	7.93
0	300705.SZ	第三名	2018	3	7.43
0	300705.SZ	第三名	2019	3	5.92
0	300705.SZ	第四名	2017	4	6.57
0	300705.SZ	第四名	2018	4	6.51
0	300705.SZ	第四名	2019	4	4.39
0	300705.SZ	第五名	2017	5	6.02
0	300705.SZ	第五名	2018	5	5.29
0	300705.SZ	第五名	2019	5	3.73
0	002322.SZ	湖南瀚洋环保科技有限公司	2017	1	6.32
0	002322.SZ	供应商1	2018	1	7.34
0	002322.SZ	宁波万泽微测环境科技股份有限公司	2019	1	13.69
0	002322.SZ	北京赛莱默分析仪器(北京)有限公司	2017	2	5.49
0	002322.SZ	供应商2	2018	2	5.93
0	002322.SZ	江西临川建设集团有限公司	2019	2	7.96
0	002322.SZ	哈希水质分析仪器(上海)有限公司	2017	3	5.36
0	002322.SZ	供应商3	2018	3	3.98
0	002322.SZ	晨辉建筑工程(集团)有限公司	2019	3	3.95
0	002322.SZ	岛津企业管理(中国)有限公司	2017	4	4.06
0	002322.SZ	供应商4	2018	4	3.54
0	002322.SZ	苏州柯利达装饰股份有限公司	2019	4	2.4
0	002322.SZ	江苏德林环保技术有限公司	2017	5	3.44
0	002322.SZ	供应商5	2018	5	2.38
0	002322.SZ	江西博阳建设工程有限公司	2019	5	1.82
0	000949.SZ	长连化工(盘锦)有限公司	2017	1	7.13
0	000949.SZ	供应商一	2018	1	7.93
0	000949.SZ	供应商一	2019	1	8.94
0	000949.SZ	国网河南省电力公司新乡供电公司	2017	2	6.89
0	000949.SZ	供应商二	2018	2	6.66
0	000949.SZ	供应商二	2019	2	7.75
0	000949.SZ	万华化学(烟台)销售有限公司	2017	3	5.79
0	000949.SZ	供应商三	2018	3	5.54
0	000949.SZ	供应商三	2019	3	7.32
0	000949.SZ	FUN COLLECTION  INTERNATIONAL   LTD	2017	4	4.79
0	000949.SZ	供应商四	2018	4	5.16
0	000949.SZ	供应商四	2019	4	5.39
0	000949.SZ	山西长治县雄山煤炭有限公司	2017	5	4.74
0	000949.SZ	供应商五	2018	5	4.98
0	000949.SZ	供应商五	2019	5	5.2
0	002815.SZ	供应商一	2017	1	24.36
0	002815.SZ	供应商一	2018	1	14.63
0	002815.SZ	供应商一	2019	1	13.74
0	002815.SZ	供应商二	2017	2	10.04
0	002815.SZ	供应商二	2018	2	10.25
0	002815.SZ	供应商二	2019	2	10.7
0	002815.SZ	供应商三	2017	3	7.23
0	002815.SZ	供应商三	2018	3	7.45
0	002815.SZ	供应商三	2019	3	8.9
0	002815.SZ	供应商四	2017	4	4.65
0	002815.SZ	供应商四	2018	4	4.9
0	002815.SZ	供应商四	2019	4	7.32
0	002815.SZ	供应商五	2017	5	4.06
0	002815.SZ	供应商五	2018	5	4.83
0	002815.SZ	供应商五	2019	5	4.23
0	601616.SH	供应商 1	2017	1	5.64
0	601616.SH	供应商1	2018	1	25.67
0	601616.SH	供应商1	2019	1	23.24
0	601616.SH	供应商 2	2017	2	3.7
0	601616.SH	供应商2	2018	2	7.05
0	601616.SH	供应商2	2019	2	6.74
0	601616.SH	供应商 3	2017	3	2.83
0	601616.SH	供应商3	2018	3	2.68
0	601616.SH	供应商3	2019	3	2.96
0	601616.SH	供应商 4	2017	4	2.36
0	601616.SH	供应商4	2018	4	2.66
0	601616.SH	供应商4	2019	4	2.37
0	601616.SH	供应商 5	2017	5	2.32
0	601616.SH	供应商5	2018	5	1.91
0	601616.SH	供应商5	2019	5	2.19
0	002381.SZ	青岛佳诺商务有限公司	2017	1	8.35
0	002381.SZ	供应商 1	2018	1	5.67
0	002381.SZ	供应商一	2019	1	6.59
0	002381.SZ	中国石化化工销售有限公司华东分公司	2017	2	6.88
0	002381.SZ	供应商 2	2018	2	5.51
0	002381.SZ	供应商二	2019	2	6.21
0	002381.SZ	江苏太极实业新材料有限公司	2017	3	5.38
0	002381.SZ	供应商 3	2018	3	5.4
0	002381.SZ	供应商三	2019	3	5.67
0	002381.SZ	山西永东化工股份有限公司	2017	4	4.78
0	002381.SZ	供应商 4	2018	4	5.31
0	002381.SZ	供应商四	2019	4	4.98
0	002381.SZ	上海连康明化工有限公司	2017	5	4.21
0	002381.SZ	供应商 5	2018	5	5.01
0	002381.SZ	供应商五	2019	5	4.92
0	300421.SZ	第一名	2017	1	20.96
0	300421.SZ	上海宝钢浦东国际贸易有限公司	2018	1	26.99
0	300421.SZ	上海宝钢浦东国际贸易有限公司	2019	1	7.52
0	300421.SZ	第二名	2017	2	5.62
0	300421.SZ	中信泰富特钢有限公司	2018	2	8.07
0	300421.SZ	中信泰富特钢	2019	2	5.03
0	300421.SZ	第三名	2017	3	4.96
0	300421.SZ	无锡市天平贸易有限公司	2018	3	6.17
0	300421.SZ	国网江苏省电力公司如皋市供电公司	2019	3	3.73
0	300421.SZ	第四名	2017	4	3.09
0	300421.SZ	大连博莱特科技有限公司	2018	4	5.7
0	300421.SZ	常熟市龙腾滚动体制造有限公司	2019	4	2.51
0	300421.SZ	第五名	2017	5	2.18
0	300421.SZ	重庆厚丰机械有限责任公司	2018	5	5.43
0	300421.SZ	重庆厚丰机械有限责任公司	2019	5	2.29
0	300448.SZ	第一名	2017	1	10.37
0	300448.SZ	第一名	2018	1	9.23
0	300448.SZ	第一名	2019	1	13.02
0	300448.SZ	第二名	2017	2	8.77
0	300448.SZ	第二名	2018	2	7.96
0	300448.SZ	第二名	2019	2	5.88
0	300448.SZ	第三名	2017	3	5.9
0	300448.SZ	第三名	2018	3	7.63
0	300448.SZ	第三名	2019	3	4.08
0	300448.SZ	第四名	2017	4	2.66
0	300448.SZ	第四名	2018	4	5.63
0	300448.SZ	第四名	2019	4	3.3
0	300448.SZ	第五名	2017	5	2.32
0	300448.SZ	第五名	2018	5	3.87
0	300448.SZ	第五名	2019	5	2.98
0	002353.SZ	第一名	2017	1	22.15
0	002353.SZ	第一名	2018	1	9.49
0	002353.SZ	第一名	2019	1	9.22
0	002353.SZ	第二名	2017	2	6.01
0	002353.SZ	第二名	2018	2	4.57
0	002353.SZ	第二名	2019	2	4.6
0	002353.SZ	第三名	2017	3	4.66
0	002353.SZ	第三名	2018	3	3.4
0	002353.SZ	第三名	2019	3	3.54
0	002353.SZ	第四名	2017	4	3.61
0	002353.SZ	第四名	2018	4	2.64
0	002353.SZ	第四名	2019	4	2.34
0	002353.SZ	第五名	2017	5	3.1
0	002353.SZ	第五名	2018	5	2.09
0	002353.SZ	第五名	2019	5	2.14
0	300795.SZ	上海悦欣国际旅行社有限公司	2017	1	11.51
0	300795.SZ	DUBAI WORLD TRADE CENTER LLC	2018	1	11.54
0	300795.SZ	DUBAIWORLDTRADECENTERLLC	2019	1	15.18
0	300795.SZ	DUBAI WORLD TRADE CENTER LLC	2017	2	9.55
0	300795.SZ	上海悦欣国际旅行社有限公司	2018	2	11.32
0	300795.SZ	上海悦欣国际旅行社有限公司	2019	2	11.55
0	300795.SZ	WINGS TOURS GULF LLC	2017	3	5.97
0	300795.SZ	WINGS TOURS GULF LLC	2018	3	6.29
0	300795.SZ	wingsToursGulfLLC	2019	3	3.91
0	300795.SZ	MCO WINMARK EXHIBITIONS PVT.LTD.,PRAVISH INDIA	2017	4	4.91
0	300795.SZ	STOWARZYSZENIE POLSKICH MEDIOW	2018	4	4.81
0	300795.SZ	SINERJIULUSLARARASIFUARCILIKLTQ	2019	4	2.95
0	300795.SZ	SINERJI ULUSLAR ARASI FUARCILIK LTD STI	2017	5	4.61
0	300795.SZ	SINERJI  ULUSLAR ARASI FUARCILIK     LTD      STI	2018	5	3.85
0	300795.SZ	TTGPolskaspZOO	2019	5	2.9
0	300476.SZ	第一名	2017	1	17.6
0	300476.SZ	第一名	2018	1	16.34
0	300476.SZ	第一名	2019	1	19.53
0	300476.SZ	第二名	2017	2	12.45
0	300476.SZ	第二名	2018	2	13.1
0	300476.SZ	第二名	2019	2	14.54
0	300476.SZ	第三名	2017	3	8.28
0	300476.SZ	第三名	2018	3	6.87
0	300476.SZ	第三名	2019	3	6.94
0	300476.SZ	第四名	2017	4	7.05
0	300476.SZ	第四名	2018	4	5.64
0	300476.SZ	第四名	2019	4	5.59
0	300476.SZ	第五名	2017	5	5.67
0	300476.SZ	第五名	2018	5	4.05
0	300476.SZ	第五名	2019	5	4.84
0	002909.SZ	供应商一	2017	1	8.82
0	002909.SZ	供应商一	2018	1	11.27
0	002909.SZ	供应商一	2019	1	10.76
0	002909.SZ	供应商二	2017	2	8.52
0	002909.SZ	供应商二	2018	2	11.18
0	002909.SZ	供应商二	2019	2	8.44
0	002909.SZ	供应商三	2017	3	7.19
0	002909.SZ	供应商三	2018	3	7.59
0	002909.SZ	供应商三	2019	3	6.19
0	002909.SZ	供应商四	2017	4	5.58
0	002909.SZ	供应商四	2018	4	6.97
0	002909.SZ	供应商四	2019	4	5.18
0	002909.SZ	供应商五	2017	5	4.46
0	002909.SZ	供应商五	2018	5	5.02
0	002909.SZ	供应商五	2019	5	4.46
0	002347.SZ	第一名	2017	1	6.72
0	002347.SZ	第一名	2018	1	8.73
0	002347.SZ	第一名	2019	1	9.36
0	002347.SZ	第二名	2017	2	6.06
0	002347.SZ	第二名	2018	2	6.08
0	002347.SZ	第二名	2019	2	3.37
0	002347.SZ	第三名	2017	3	2.74
0	002347.SZ	第三名	2018	3	3.45
0	002347.SZ	第三名	2019	3	2.97
0	002347.SZ	第四名	2017	4	2.7
0	002347.SZ	第四名	2018	4	2.93
0	002347.SZ	第四名	2019	4	2.75
0	002347.SZ	第五名	2017	5	2.6
0	002347.SZ	第五名	2018	5	2.73
0	002347.SZ	第五名	2019	5	2.6
0	000514.SZ	法人一	2017	1	12.12
0	000514.SZ	法人一	2018	1	28.3
0	000514.SZ	法人一	2019	1	30.43
0	000514.SZ	法人二	2017	2	6.72
0	000514.SZ	法人二	2018	2	8.73
0	000514.SZ	法人二	2019	2	9.7
0	000514.SZ	法人三	2017	3	5.53
0	000514.SZ	法人三	2018	3	8.12
0	000514.SZ	法人三	2019	3	5.01
0	000514.SZ	法人四	2017	4	4.06
0	000514.SZ	法人四	2018	4	5.4
0	000514.SZ	法人四	2019	4	2.89
0	000514.SZ	法人五	2017	5	2.87
0	000514.SZ	法人五	2018	5	4.83
0	000514.SZ	法人五	2019	5	1.05
0	002049.SZ	供应商1	2017	1	32.34
0	002049.SZ	供应商1	2018	1	28.14
0	002049.SZ	供应商1	2019	1	13.35
0	002049.SZ	供应商2	2017	2	11.58
0	002049.SZ	供应商2	2018	2	13.47
0	002049.SZ	供应商2	2019	2	11.94
0	002049.SZ	供应商3	2017	3	6.31
0	002049.SZ	供应商3	2018	3	7.04
0	002049.SZ	供应商3	2019	3	11.64
0	002049.SZ	供应商4	2017	4	5.32
0	002049.SZ	供应商4	2018	4	6.88
0	002049.SZ	供应商4	2019	4	6.51
0	002049.SZ	供应商5	2017	5	4.74
0	002049.SZ	供应商5	2018	5	4.81
0	002049.SZ	供应商5	2019	5	6.48
0	002319.SZ	供应商一	2017	1	7.23
0	002319.SZ	供应商一	2018	1	5.31
0	002319.SZ	供应商一	2019	1	10.61
0	002319.SZ	供应商二	2017	2	3.2
0	002319.SZ	供应商三	2018	2	4.83
0	002319.SZ	供应商二	2019	2	4.49
0	002319.SZ	供应商三	2017	3	3.04
0	002319.SZ	供应商四	2018	3	4.41
0	002319.SZ	供应商三	2019	3	3.49
0	002319.SZ	供应商四	2017	4	2.67
0	002319.SZ	供应商二	2018	4	3.76
0	002319.SZ	供应商四	2019	4	3.48
0	002319.SZ	供应商五	2017	5	2.3
0	002319.SZ	供应商五	2018	5	2.98
0	002319.SZ	供应商五	2019	5	3.47
0	688039.SH	上海连众电脑科技有限公司	2017	1	24.84
0	688039.SH	上海连众电脑科技有限公司	2018	1	20.16
0	688039.SH	供应商一	2019	1	15.75
0	688039.SH	上海七牛信息技术有限公司	2017	2	8.07
0	688039.SH	丽水市缤格电子科技有限公司	2018	2	10.29
0	688039.SH	供应商二	2019	2	14.65
0	688039.SH	曙光信息产业股份有限公司	2017	3	4.58
0	688039.SH	曙光信息产业股份有限公司	2018	3	8.32
0	688039.SH	供应商三	2019	3	7.36
0	688039.SH	成都睿航科技有限公司	2017	4	4.46
0	688039.SH	连云港安捷网络科技有限公司	2018	4	5.1
0	688039.SH	供应商四	2019	4	6.81
0	688039.SH	上海成思信息科技有限公司	2017	5	4.34
0	688039.SH	广州市银狐网络有限公司	2018	5	4.93
0	688039.SH	供应商五	2019	5	4.29
0	300720.SZ	第一名	2017	1	8.33
0	300720.SZ	第一名	2018	1	6.93
0	300720.SZ	第一名	2019	1	9.17
0	300720.SZ	第二名	2017	2	4.9
0	300720.SZ	第二名	2018	2	3.88
0	300720.SZ	第二名	2019	2	6.26
0	300720.SZ	第三名	2017	3	3.89
0	300720.SZ	第三名	2018	3	3.45
0	300720.SZ	第三名	2019	3	3.88
0	300720.SZ	第四名	2017	4	3.4
0	300720.SZ	第四名	2018	4	2.74
0	300720.SZ	第四名	2019	4	3.69
0	300720.SZ	第五名	2017	5	3.35
0	300720.SZ	第五名	2018	5	2.39
0	300720.SZ	第五名	2019	5	3.56
0	300823.SZ	天津市明山新鑫钢铁贸易有限公司	2017	1	3.82
0	300823.SZ	天津吉达尔重型机械科技有限公司	2018	1	5.03
0	300823.SZ	天津同道合科技发展有限公司	2019	1	6.7
0	300823.SZ	广东伊莱斯电机有限公司	2017	2	3.42
0	300823.SZ	天津润方钢材加工配送有限公司	2018	2	4.7
0	300823.SZ	欧瑞传动电气股份有限公司	2019	2	4.23
0	300823.SZ	天津市宏巨伟业金属材料销售有限公司	2017	3	3.37
0	300823.SZ	天津市明山新鑫钢铁贸易有限公司	2018	3	4.62
0	300823.SZ	天津吉达尔重型机械科技有限公司	2019	3	3.9
0	300823.SZ	欧瑞传动电气股份有限公司	2017	4	3.34
0	300823.SZ	天津市泽成泰钢铁贸易有限责任公司	2018	4	3.46
0	300823.SZ	天津市宏巨伟业金属材料销售有限公司	2019	4	2.95
0	300823.SZ	天津市润飞钢材加工有限公司	2017	5	3.07
0	300823.SZ	天津市宏巨伟业金属材料销售有限公司	2018	5	3.32
0	300823.SZ	天津汇宇供应链管理有限公司	2019	5	2.92
0	600123.SH	国网山西省电力公司晋城供电公司	2017	1	17.24
0	600123.SH	国网山西省电力公司	2018	1	14.46
0	600123.SH	国网山西省电力公司	2019	1	13.94
0	600123.SH	北京旭阳宏业化工有限公司	2017	2	7.65
0	600123.SH	山西兰花煤炭实业集团有限公司	2018	2	5.0
0	600123.SH	山西兰花煤炭实业集团有限公司	2019	2	5.69
0	600123.SH	孝义市晋茂化工有限公司	2017	3	2.67
0	600123.SH	山西焦化股份有限公司	2018	3	3.01
0	600123.SH	晋城市益兴达工贸有限公司	2019	3	2.74
0	600123.SH	中煤科工物流有限公司	2017	4	1.43
0	600123.SH	晋城市益兴达工贸有限公司	2018	4	2.5
0	600123.SH	韩城市中信化工有限公司	2019	4	2.6
0	600123.SH	晋城市凯科工贸有限责任公司	2017	5	0.98
0	600123.SH	山西晋泓腾科贸有限公司	2018	5	1.65
0	600123.SH	山西晋泓腾科贸有限公司	2019	5	1.6
0	002478.SZ	供应商一	2017	1	15.16
0	002478.SZ	供应商一	2018	1	12.25
0	002478.SZ	供应商一	2019	1	15.78
0	002478.SZ	供应商二	2017	2	11.62
0	002478.SZ	供应商二	2018	2	11.47
0	002478.SZ	供应商二	2019	2	9.8
0	002478.SZ	供应商三	2017	3	11.22
0	002478.SZ	供应商三	2018	3	8.98
0	002478.SZ	供应商三	2019	3	9.28
0	002478.SZ	供应商四	2017	4	7.94
0	002478.SZ	供应商四	2018	4	7.54
0	002478.SZ	供应商四	2019	4	8.5
0	002478.SZ	供应商五	2017	5	7.54
0	002478.SZ	供应商五	2018	5	5.86
0	002478.SZ	供应商五	2019	5	4.68
0	300225.SZ	第一名	2017	1	11.51
0	300225.SZ	第一名	2018	1	11.36
0	300225.SZ	第一名	2019	1	9.63
0	300225.SZ	第二名	2017	2	6.18
0	300225.SZ	第二名	2018	2	8.67
0	300225.SZ	第二名	2019	2	4.13
0	300225.SZ	第三名	2017	3	5.84
0	300225.SZ	第三名	2018	3	5.26
0	300225.SZ	第三名	2019	3	4.01
0	300225.SZ	第四名	2017	4	5.57
0	300225.SZ	第四名	2018	4	4.9
0	300225.SZ	第四名	2019	4	3.78
0	300225.SZ	第五名	2017	5	4.45
0	300225.SZ	第五名	2018	5	4.04
0	300225.SZ	第五名	2019	5	3.3
0	601882.SH	第一名	2017	1	11.19
0	601882.SH	第一名	2018	1	10.95
0	601882.SH	第一名	2019	1	11.91
0	601882.SH	第二名	2017	2	6.8
0	601882.SH	第二名	2018	2	8.19
0	601882.SH	第二名	2019	2	11.76
0	601882.SH	第三名	2017	3	6.07
0	601882.SH	第三名	2018	3	7.29
0	601882.SH	第三名	2019	3	5.87
0	601882.SH	第四名	2017	4	4.51
0	601882.SH	第四名	2018	4	3.89
0	601882.SH	第四名	2019	4	4.1
0	601882.SH	第五名	2017	5	3.87
0	601882.SH	第五名	2018	5	3.6
0	601882.SH	第五名	2019	5	3.37
0	002058.SZ	第一名	2017	1	8.67
0	002058.SZ	第一名	2018	1	10.4
0	002058.SZ	第一名	2019	1	6.37
0	002058.SZ	第二名	2017	2	6.33
0	002058.SZ	第二名	2018	2	9.42
0	002058.SZ	第二名	2019	2	5.21
0	002058.SZ	第三名	2017	3	5.1
0	002058.SZ	第三名	2018	3	6.31
0	002058.SZ	第三名	2019	3	4.35
0	002058.SZ	第四名	2017	4	4.41
0	002058.SZ	第四名	2018	4	5.52
0	002058.SZ	第四名	2019	4	4.35
0	002058.SZ	第五名	2017	5	4.19
0	002058.SZ	第五名	2018	5	3.52
0	002058.SZ	第五名	2019	5	3.8
0	000702.SZ	第一名	2017	1	6.04
0	000702.SZ	第一名	2018	1	4.81
0	000702.SZ	第一名	2019	1	6.23
0	000702.SZ	第二名	2017	2	2.81
0	000702.SZ	第二名	2018	2	3.98
0	000702.SZ	第二名	2019	2	5.13
0	000702.SZ	第三名	2017	3	2.7
0	000702.SZ	第三名	2018	3	2.22
0	000702.SZ	第三名	2019	3	4.27
0	000702.SZ	第四名	2017	4	1.57
0	000702.SZ	第四名	2018	4	2.1
0	000702.SZ	第四名	2019	4	3.78
0	000702.SZ	第五名	2017	5	1.51
0	000702.SZ	第五名	2018	5	2.02
0	000702.SZ	第五名	2019	5	2.4
0	002622.SZ	宁波梅山海淘车国际贸易有限公司	2017	1	15.48
0	002622.SZ	北京础瑜广告有限公司	2018	1	17.14
0	002622.SZ	黑马天地(北京)科技有限公司	2019	1	16.27
0	002622.SZ	吉林市浩然金属材料经销有限公司	2017	2	5.42
0	002622.SZ	广州诚志名远网络技术有限公司	2018	2	15.68
0	002622.SZ	杭州旭虹真空电器有限公司	2019	2	7.5
0	002622.SZ	长春市金蟾经贸有限公司	2017	3	4.67
0	002622.SZ	黑马天地(北京)科技有限公司	2018	3	15.09
0	002622.SZ	浙江大华科技有限公司	2019	3	7.3
0	002622.SZ	山东晨鸿电气有限公司	2017	4	4.12
0	002622.SZ	重庆金聚玉诚传媒投资有限公司	2018	4	8.12
0	002622.SZ	北京兵哥时代传媒广告有限公司	2019	4	3.53
0	002622.SZ	北京恒通达电气有限公司	2017	5	3.56
0	002622.SZ	合肥皖康信息科技有限公司	2018	5	5.28
0	002622.SZ	吉林市浩然金属材料经销有限公司	2019	5	3.41
0	300522.SZ	供应商一	2017	1	7.07
0	300522.SZ	供应商一	2018	1	4.85
0	300522.SZ	供应商一	2019	1	6.37
0	300522.SZ	供应商二	2017	2	7.03
0	300522.SZ	供应商二	2018	2	4.45
0	300522.SZ	供应商二	2019	2	4.4
0	300522.SZ	供应商三	2017	3	4.97
0	300522.SZ	供应商三	2018	3	4.44
0	300522.SZ	供应商三	2019	3	4.21
0	300522.SZ	供应商四	2017	4	3.97
0	300522.SZ	供应商四	2018	4	4.4
0	300522.SZ	供应商四	2019	4	4.2
0	300522.SZ	供应商五	2017	5	3.73
0	300522.SZ	供应商五	2018	5	3.15
0	300522.SZ	供应商五	2019	5	3.6
0	300089.SZ	潮州威龙燃气有限公司	2017	1	13.74
0	300089.SZ	戴尔(中国)有限公司	2018	1	13.28
0	300089.SZ	供应商一	2019	1	19.56
0	300089.SZ	上海秀派电子科技股份有限公司	2017	2	10.19
0	300089.SZ	上海众达信息产业有限公司	2018	2	7.5
0	300089.SZ	供应商三	2019	2	9.16
0	300089.SZ	广东万汇科技有限公司	2017	3	7.28
0	300089.SZ	潮州威龙燃气有限公司	2018	3	5.81
0	300089.SZ	供应商二	2019	3	7.67
0	300089.SZ	深圳市吉隆德科技有限公司	2017	4	7.25
0	300089.SZ	重庆中科云从科技有限公司	2018	4	5.25
0	300089.SZ	供应商四	2019	4	5.82
0	300089.SZ	广东中石油昆仑液化气有限公司	2017	5	6.64
0	300089.SZ	广州邦讯信息系统有限公司	2018	5	4.58
0	300089.SZ	供应商五	2019	5	3.54
0	300142.SZ	供应商一	2017	1	6.79
0	300142.SZ	供应商一	2018	1	10.66
0	300142.SZ	供应商一	2019	1	23.14
0	300142.SZ	供应商二	2017	2	5.3
0	300142.SZ	供应商二	2018	2	10.48
