id	gpdm	zycp
0	603337.SH	工业缝纫机
0	603337.SH	铺布机
0	603337.SH	自动缝制设备
0	002732.SZ	燕塘UHT灭菌奶
0	002732.SZ	燕塘巴氏杀菌奶
0	002732.SZ	燕塘花式奶
0	002732.SZ	燕塘乳酸菌乳饮料
0	002732.SZ	燕塘酸奶
0	300441.SZ	常规电机轴
0	300441.SZ	高精度蜗杆轴
0	300441.SZ	螺杆整机
0	300441.SZ	螺杆主机
0	300441.SZ	数控机床用高效硬质合金刀具
0	300441.SZ	丝杆轴
0	300196.SZ	SMC纱
0	300196.SZ	玻璃纤维表面毡
0	300196.SZ	玻璃纤维短切毡
0	300196.SZ	玻璃纤维网格布
0	300196.SZ	玻璃纤维屋面毡
0	300196.SZ	缠绕纱
0	300196.SZ	车顶蓬用纱
0	300196.SZ	地板毡
0	300196.SZ	缝编毡和缝编复合毡
0	300196.SZ	管道包覆毡
0	300196.SZ	拉挤纱
0	300196.SZ	喷射纱
0	300196.SZ	轻克重的玻璃纤维短切毡
0	300196.SZ	透明板用纱
0	300196.SZ	无捻粗纺布
0	002182.SZ	云海金属硅铁
0	002182.SZ	云海金属铝钙合金
0	002182.SZ	云海金属铝合金
0	002182.SZ	云海金属铝锶合金
0	002182.SZ	云海金属铝钛硼合金
0	002182.SZ	云海金属镁钙合金
0	002182.SZ	云海金属镁合金
0	002182.SZ	云海金属镁稀土合金
0	002182.SZ	云海金属锶
0	002182.SZ	云海金属锌合金
0	002182.SZ	云海金属压铸件
0	300138.SZ	大豆异黄酮
0	300138.SZ	大蒜多糖
0	300138.SZ	大蒜提取物
0	300138.SZ	番茄红素
0	300138.SZ	番茄红素软胶囊
0	300138.SZ	番茄籽油
0	300138.SZ	复配色素
0	300138.SZ	甘草提取物
0	300138.SZ	甘蓝红色素
0	300138.SZ	甘薯红色素
0	300138.SZ	功能性红曲米
0	300138.SZ	黑胡椒提取物
0	300138.SZ	红花籽油
0	300138.SZ	红米红色素
0	300138.SZ	红曲红色素
0	300138.SZ	红曲米(粉)
0	300138.SZ	花椒提取物
0	300138.SZ	茴香提取物
0	300138.SZ	姜黄色素
0	300138.SZ	姜黄油
0	300138.SZ	姜提取物
0	300138.SZ	晶体叶黄素
0	300138.SZ	辣椒红色素
0	300138.SZ	辣椒碱
0	300138.SZ	辣椒精
0	300138.SZ	麦胚芽油
0	300138.SZ	葡萄籽提取物
0	300138.SZ	肉豆蔻提取物
0	300138.SZ	甜菜红色素
0	300138.SZ	虾青素
0	300138.SZ	小茴香提取物
0	300138.SZ	胭脂虫红色素
0	300138.SZ	叶黄素
0	300138.SZ	银杏黄酮
0	300138.SZ	孜然提取物
0	300138.SZ	紫草红色素
0	300145.SZ	CDL，CDLF轻型立式多级离心泵
0	300145.SZ	CDLF+CDH，HP，VMHP高压泵
0	300145.SZ	CDLK，CDLKF浸入式多级离心泵
0	300145.SZ	CHL，CHLK，CHLF(T)轻型卧式多级离心泵
0	300145.SZ	DQ智能变频供水设备
0	300145.SZ	DRL型恒压变频供水设备
0	300145.SZ	FROY系列液压隔膜计量泵
0	300145.SZ	G系列机械隔膜计量泵
0	300145.SZ	IQ智能型变频供水设备
0	300145.SZ	JET不锈钢自吸离心泵
0	300145.SZ	J系列计量泵
0	300145.SZ	MS，MSS轻型不锈钢卧式单级离心泵
0	300145.SZ	NFWG型管网叠压(无负压)变频供水设备
0	300145.SZ	NISO端吸离心泵
0	300145.SZ	QY(B)，QYL(B)不锈钢自吸气液混合泵
0	300145.SZ	SJ不锈钢多级深井潜水电泵
0	300145.SZ	SP无堵塞自吸式排污泵
0	300145.SZ	SWB不锈钢卧式单级离心泵
0	300145.SZ	SZ氟塑料离心泵
0	300145.SZ	TD管道循环泵
0	300145.SZ	WQ，JYWQ，WQF，WQ-F，WQAS，WQ-A污水污物潜水电泵
0	300145.SZ	XBD立式多级消防泵组
0	300145.SZ	YK
0	300145.SZ	ZS不锈钢卧式单级离心泵
0	300145.SZ	水箱
0	300145.SZ	无负压管中泵变频恒压供水设备
0	300676.SZ	I-III期临床测试
0	300676.SZ	NIFTY（无创产前基因检测/胎儿染色体非整倍体检测）
0	300676.SZ	PGS/PGD（胚胎植入前遗传学筛查与诊断）
0	300676.SZ	伴随诊断
0	300676.SZ	单基因病检测
0	300676.SZ	地中海贫血基因检测
0	300676.SZ	复杂疾病基因检测
0	300676.SZ	基因检测
0	300676.SZ	基因组测序
0	300676.SZ	疾病致病机理研究
0	300676.SZ	临床前测试
0	300676.SZ	其他多组学解决方案
0	300676.SZ	染色体异常检测
0	300676.SZ	生物信息分析
0	300676.SZ	新生儿耳聋检测
0	300676.SZ	新生儿遗传代谢病检测
0	300676.SZ	药物先导分子筛选和优化
0	300676.SZ	遗传性肿瘤
0	300676.SZ	肿瘤常规个体化用药基因检测
0	300676.SZ	肿瘤个体化用药指导系列基因检测
0	300676.SZ	肿瘤致病机理和相关基础研究
0	000513.SZ	丽珠6-APA
0	000513.SZ	丽珠氨苄西林
0	000513.SZ	丽珠苯丙氨酸
0	000513.SZ	丽珠参芪扶正注射液
0	000513.SZ	丽珠肠乐
0	000513.SZ	丽珠达吉
0	000513.SZ	丽珠单硝酸异山梨酯片
0	000513.SZ	丽珠得乐冲剂和胶囊
0	000513.SZ	丽珠多潘立酮片
0	000513.SZ	丽珠二维三七桂利嗪胶囊
0	000513.SZ	丽珠枸橼酸铋钾颗粒
0	000513.SZ	丽珠枸橼酸铋雷尼替丁片
0	000513.SZ	丽珠吉速星
0	000513.SZ	丽珠康丽能(注射用头孢地秦钠)
0	000513.SZ	丽珠抗病毒颗粒
0	000513.SZ	丽珠克拉霉素片
0	000513.SZ	丽珠丽福康
0	000513.SZ	丽珠丽申宝（促卵泡生成素）
0	000513.SZ	丽珠罗红霉素片
0	000513.SZ	丽珠美伐他汀
0	000513.SZ	丽珠脑力隆
0	000513.SZ	丽珠普伐他汀
0	000513.SZ	丽珠前列安栓
0	000513.SZ	丽珠替硝唑片
0	000513.SZ	丽珠头孢呋辛
0	000513.SZ	丽珠头孢曲松钠
0	000513.SZ	丽珠万古霉素
0	000513.SZ	丽珠威
0	000513.SZ	丽珠乌拉地尔注射液
0	000513.SZ	丽珠缬沙坦胶囊
0	000513.SZ	丽珠新瑞普欣
0	000513.SZ	丽珠星(罗红霉素分散片)
0	000513.SZ	丽珠盐酸克林霉素胶囊
0	000513.SZ	丽珠壹丽安
0	000513.SZ	丽珠注射用头孢呋辛钠
0	000513.SZ	丽珠注射用头孢曲松钠
0	000513.SZ	丽珠注射用盐酸左氧氟沙星
0	000513.SZ	丽珠注射用抑肽酶
0	603515.SH	光源
0	603515.SH	家居照明灯具
0	603515.SH	商业照明灯具
0	603515.SH	照明控制及其他
0	002130.SZ	活尔电子辐射产品
0	002130.SZ	沃尔低烟无卤环保阻燃电线电缆
0	002130.SZ	沃尔电缆附件
0	002130.SZ	沃尔热缩套管
0	603335.SH	汽车铝合金电镀轮
0	603335.SH	汽车铝合金涂装轮
0	300434.SZ	“快克”复方氨酚烷胺胶囊
0	300434.SZ	“快克啉”多潘立酮片
0	300434.SZ	“快克露”愈美甲麻敏糖浆
0	300434.SZ	“小快克”小儿氨酚黄那敏颗粒
0	300434.SZ	缠绕钢丝增强管生产线
0	300434.SZ	钢带增强聚乙烯螺旋波纹管成套设备
0	300434.SZ	钢带增强塑料管生产线
0	300434.SZ	今幸胶囊
0	300434.SZ	纤维增强聚乙烯复合管材生产设备
0	300434.SZ	真空镀膜设备
0	002184.SZ	海得控制ABB DCS系统
0	002184.SZ	海得控制GE-FANUC自动化软件iFIX
0	002184.SZ	海得控制不间断供电电源
0	002184.SZ	海得控制超小型PLC
0	002184.SZ	海得控制大型PLC
0	002184.SZ	海得控制电机
0	002184.SZ	海得控制光电开关
0	002184.SZ	海得控制光纤连接器
0	002184.SZ	海得控制过载继电器
0	002184.SZ	海得控制交流变频器
0	002184.SZ	海得控制开关电源
0	002184.SZ	海得控制空气断路器
0	002184.SZ	海得控制施耐德Monitor Pro
0	002184.SZ	海得控制施耐德柜体
0	002184.SZ	海得控制数据采集终端
0	002184.SZ	海得控制数控装置
0	002184.SZ	海得控制伺服电机和驱动
0	002184.SZ	海得控制微动开关
0	002184.SZ	海得控制限位开关
0	002184.SZ	海得控制小型PLC
0	002184.SZ	海得控制小型断路器
0	002184.SZ	海得控制压力
0	002184.SZ	超声
0	002184.SZ	视觉传感器
0	002184.SZ	海得控制液位开关
0	002184.SZ	海得控制中型PLC
0	002852.SZ	纯正菜籽油
0	002852.SZ	醇香菜籽油
0	002852.SZ	海神调和油
0	002852.SZ	花生浓香食用调和油
0	002852.SZ	花生清香食用调和油
0	002852.SZ	浓香菜籽油
0	002852.SZ	食用调和油
0	002852.SZ	压榨菜籽油
0	002852.SZ	压榨茶籽原香食用调和油
0	002852.SZ	压榨花生原香食用调和油
0	002852.SZ	压榨葵花籽油
0	002852.SZ	压榨食用调和油
0	002852.SZ	压榨玉米油
0	002852.SZ	原香菜籽油
0	002852.SZ	中包装纯正菜籽油
0	000965.SZ	空港物流加工区天保公寓
0	000965.SZ	天保金海岸A02
0	000965.SZ	B06
0	000965.SZ	B07地块
0	000965.SZ	天津保税区生活区A02地块住宅项目
0	000965.SZ	天津保税区生活区B06
0	000965.SZ	B07地块住宅项目
0	000965.SZ	天津国际贸易与航运服务区2#楼项目
0	000965.SZ	天津龙滨园小区
0	000965.SZ	天津市河东区万东红顶花园住宅项目
0	000965.SZ	万东红顶花园配套公建项目
0	002919.SZ	蒂花之秀护发素
0	002919.SZ	蒂花之秀焗油膏
0	002919.SZ	蒂花之秀沐浴露
0	002919.SZ	蒂花之秀洗发水
0	002919.SZ	高新康效功能性洗发水
0	002919.SZ	金狮家居护理产品
0	002919.SZ	可妮雅护肤品
0	002919.SZ	利口健牙膏
0	002919.SZ	绿效功能性洗发水
0	002919.SZ	美王膏霜
0	002919.SZ	美王洗发水
0	002919.SZ	小琦琪儿童护理产品
0	002919.SZ	依采焗油膏
0	002919.SZ	依采洗发水
0	300610.SZ	表面活性剂
0	300610.SZ	硅酮结构胶
0	300610.SZ	硅橡胶
0	300610.SZ	硅油
0	300610.SZ	混炼硅橡胶
0	300610.SZ	聚醚
0	300610.SZ	聚醚胺
0	300610.SZ	密封胶
0	300610.SZ	水性聚氨酯树脂
0	300610.SZ	烷基多糖苷
0	300610.SZ	烷基糖苷
0	300610.SZ	印染助剂
0	300610.SZ	阻燃剂
0	000735.SZ	房地产
0	000735.SZ	非学历教育
0	000735.SZ	海福乐面粉
0	000735.SZ	罗牛山鸡蛋
0	000735.SZ	罗牛山肉联厂
0	000735.SZ	罗牛山生猪养殖
0	000735.SZ	农产品冷链服务
0	000735.SZ	全日制寄宿学校
0	000735.SZ	社会培训服务
0	000735.SZ	文昌鸡养殖
0	000739.SZ	康裕百士欣
0	000739.SZ	康裕康迈欣
0	000739.SZ	康裕立安
0	000739.SZ	康裕盐酸金刚烷胺
0	000739.SZ	康裕盐酸屈他维林
0	000739.SZ	康裕伊特安
0	000739.SZ	康裕裕君先
0	000739.SZ	康裕裕力兴
0	000739.SZ	普洛阿法骨化醇
0	000739.SZ	普洛阿昔洛韦胶囊
0	000739.SZ	普洛氨噻肟酸
0	000739.SZ	普洛半合成青霉素
0	000739.SZ	普洛泛酸钙
0	000739.SZ	普洛复方甲麻口服液(康裕登通)
0	000739.SZ	普洛环合酯
0	000739.SZ	普洛金刚烷
0	000739.SZ	普洛聚甲酚磺醛溶液(圣多美)
0	000739.SZ	普洛聚维酮碘溶液
0	000739.SZ	普洛康裕葫芦素片
0	000739.SZ	普洛康裕金刚烷胺
0	000739.SZ	普洛康裕雷公藤多苷片
0	000739.SZ	普洛康裕香菇多糖片
0	000739.SZ	普洛氯霉素
0	000739.SZ	普洛双氢苯甘氨酸
0	000739.SZ	普洛他啶酯
0	000739.SZ	普洛头孢氨苄胶囊
0	000739.SZ	普洛头孢拉定干混悬剂
0	000739.SZ	普洛头孢拉定胶囊
0	000739.SZ	普洛头孢他啶侧链
0	000739.SZ	普洛乌苯美司
0	000739.SZ	普洛盐酸左氧氟沙星
0	000739.SZ	普洛氧氟沙星
0	000739.SZ	普洛注射用阿奇霉素枸橼酸二氢钠(那琦)
0	000739.SZ	普洛注射用单硝酸异山梨酯(理新彤)
0	000967.SZ	环卫服务
0	000967.SZ	环卫装备
0	000967.SZ	上风低噪声新型防腐离心风机
0	000967.SZ	上风低噪声轴流风机
0	000967.SZ	上风地铁车厢的幅流风机
0	000967.SZ	上风地铁隧道排热风机
0	000967.SZ	上风动态可变翼风机
0	000967.SZ	上风高科耐高温冷媒绝缘漆包线
0	000967.SZ	上风高效节能冷风机
0	000967.SZ	上风高效节能中高压离心式通风机
0	000967.SZ	上风高效蒸发式冷凝器
0	000967.SZ	上风工业通风离心风机
0	000967.SZ	上风横流,逆流,封闭式冷却塔
0	000967.SZ	上风混流(斜流)式通风机
0	000967.SZ	上风空调热泵机组配套轴流风机
0	000967.SZ	上风立式通风机
0	000967.SZ	上风流态化速冻装置
0	000967.SZ	上风射流风机
0	000967.SZ	上风隧道风机
0	000967.SZ	上风屋顶风机
0	000967.SZ	上风消防高温排烟风机
0	000967.SZ	上风中高压不锈钢离心风机
0	002696.SZ	冷冻水产食品
0	002696.SZ	食品化菜品
0	002696.SZ	数字艺术职业教育
0	002696.SZ	水产苗种
0	002696.SZ	水产饲料
0	002696.SZ	鲜活水产品
0	000902.SZ	BB肥
0	000902.SZ	高塔复合肥
0	000902.SZ	过磷酸钙
0	000902.SZ	磷铵
0	000902.SZ	硫酸钾复合肥
0	000902.SZ	贸易
0	000902.SZ	尿基复合肥
0	300059.SZ	东方财富网
0	300059.SZ	付费金融数据服务
0	300059.SZ	互联网广告服务
0	000837.SZ	秦川IC卡工业智能燃气表
0	000837.SZ	秦川IC卡民用智能燃气表
0	000837.SZ	秦川摆线齿磨齿机
0	000837.SZ	秦川插齿刀磨齿机
0	000837.SZ	秦川大型塑料挤出吹塑中空成型机
0	000837.SZ	秦川多层共挤吹塑中空成型机
0	000837.SZ	秦川货梯曳引机
0	000837.SZ	秦川家庭住宅电梯曳引机
0	000837.SZ	秦川客梯曳引机
0	000837.SZ	秦川立式加工中心
0	000837.SZ	秦川门式车铣镗复合加工中心
0	000837.SZ	秦川数控成形砂轮磨齿机
0	000837.SZ	秦川数控大平面砂轮磨齿机
0	000837.SZ	秦川数控定子磨床
0	000837.SZ	秦川数控内圆端面磨床
0	000837.SZ	秦川数控蜗杆砂轮磨齿机
0	000837.SZ	秦川数控转子槽磨床
0	000837.SZ	秦川塑料中空成型机
0	000837.SZ	秦川叶片泵
0	000837.SZ	秦川助力泵
0	000837.SZ	秦川锥面砂轮磨齿机
0	000837.SZ	秦川自动扶梯曳引机
0	000837.SZ	三帝CD-ROM
0	000837.SZ	三帝CDRW
0	000837.SZ	三帝DVD-ROM
0	000837.SZ	三帝GeForce显卡
0	000837.SZ	"三帝电脑17""显示器"
0	000837.SZ	三帝电脑主板
0	000837.SZ	三帝台式电脑
0	300036.SZ	SuperMap GIS 6R产品系列
0	300036.SZ	代理INPHO
0	300036.SZ	代理MS SQL Server
0	300036.SZ	代理Oracle数据库
0	300036.SZ	代理微软其他产品
0	300036.SZ	服务式GIS
0	300036.SZ	嵌入式GIS
0	300036.SZ	桌面GIS平台
0	300036.SZ	组件式GIS
0	000757.SZ	汽车曲轴
0	000826.SZ	合加资源包头市污水处理
0	000826.SZ	合加资源城市生活垃圾处理技术
0	000826.SZ	合加资源城市污泥处理技术
0	000826.SZ	合加资源电子垃圾处理技术
0	000826.SZ	合加资源南昌市污水处理
0	000826.SZ	合加资源危险废物处理技术
0	000826.SZ	合加资源医疗废物物处理技术
0	000826.SZ	合加资源宜昌市市政供水
0	000826.SZ	合加资源宜昌市污水处理
0	002332.SZ	宝丽婷(克霉唑阴道片)
0	002332.SZ	醋酸环丙孕酮片
0	002332.SZ	醋酸可的松
0	002332.SZ	醋酸泼尼松
0	002332.SZ	醋酸泼尼松龙
0	002332.SZ	醋酸泼尼松龙注射液
0	002332.SZ	醋酸曲安奈德注射液
0	002332.SZ	达卡(甲磺酸罗派卡因注射液)
0	002332.SZ	地塞米松磷酸钠注射液
0	002332.SZ	丁酸氢化可的松
0	002332.SZ	芙美松(糠酸莫米松乳膏)
0	002332.SZ	氟马西尼注射液
0	002332.SZ	复方庚酸炔诺酮注射液
0	002332.SZ	复方环丙孕酮片
0	002332.SZ	复方炔诺酮片
0	002332.SZ	含珠停(米非司酮片)
0	002332.SZ	后定诺(米非司酮片)
0	002332.SZ	黄体酮注射液
0	002332.SZ	糠酸莫米松
0	002332.SZ	亮菌甲素注射液
0	002332.SZ	洛珂(美洛昔康胶囊)
0	002332.SZ	洛珂(美洛昔康片)
0	002332.SZ	米非司酮胶丸
0	002332.SZ	诺氟沙星胶囊
0	002332.SZ	泼尼松龙
0	002332.SZ	谱乐益(匹多莫德颗粒剂)
0	002332.SZ	氢化可的松琥珀酸酯
0	002332.SZ	炔雌醇
0	002332.SZ	仙立(盐酸尼卡地平注射液)
0	002332.SZ	仙林(注射用维库溴铵)
0	002332.SZ	益玛欣(黄体酮胶囊)
0	002332.SZ	逸维仙(复方戊酸雌二醇片)
0	002932.SZ	明德生物C肽（C-Peptide）检测试剂盒（免疫层析法)
0	002932.SZ	明德生物D-二聚体（D-Dimer）检测试剂盒（胶体金方法）
0	002932.SZ	明德生物N-末端脑钠肽前体（NT-proBNP）检测试剂盒（免疫层析法）
0	002932.SZ	明德生物β-人绒毛膜促性腺激素（β-HCG）检测试剂盒（免疫层析法）
0	002932.SZ	明德生物超敏C反应蛋白（hs-CRP）检测试剂盒（免疫层析法）
0	002932.SZ	明德生物促黄体生成素
0	002932.SZ	促卵泡生成素
0	002932.SZ	泌乳素（LH/FSH/PRL）检测试剂盒（免疫层析法)
0	002932.SZ	明德生物胱抑素C（CysC）检测试剂盒（免疫层析法)
0	002932.SZ	明德生物肌钙蛋白I(cTnI)检测试剂盒（胶体金方法）
0	002932.SZ	明德生物降钙素原（PCT）检测试剂盒（免疫层析法）
0	002932.SZ	明德生物降钙素原
0	002932.SZ	C反应蛋白联合(PCT&CRP)检测试剂盒(免疫层析法）
0	002932.SZ	明德生物免疫定量分析仪
0	002932.SZ	明德生物尿微量白蛋白（MAU）检测试剂盒（免疫层析法)
0	002932.SZ	明德生物妊娠相关血浆蛋白A（PAPP-A）检测试剂盒（免疫层析法)
0	002932.SZ	明德生物髓过氧化物酶（MPO）检测试剂盒（免疫层析法)
0	002932.SZ	明德生物糖化血红蛋白（HbA1c）检测试剂盒（免疫层析法）
0	002932.SZ	明德生物胰岛素（INS）检测试剂盒（免疫层析法)
0	002932.SZ	明德生物胰岛素样生长因子结合蛋白1（IGFBP-1）检测试剂盒（胶体金方法）
0	002932.SZ	明德生物脂蛋白磷脂酶A2（Lp-PLA2）检测试剂盒（免疫层析法)
0	002932.SZ	明德生物中性粒细胞明胶酶相关脂质运载蛋白（NGAL）检测试剂盒（免疫层析法）
0	600419.SH	UHT系列
0	600419.SH	巴氏奶系列
0	600419.SH	乳饮料系列
0	600419.SH	石河子汇昌豆业食用油
0	600419.SH	酸奶系列
0	600419.SH	自产生鲜乳
0	002170.SZ	芭田高塔系列复合肥
0	002170.SZ	芭田股份磷肥
0	002170.SZ	芭田空冷系列复合肥
0	002170.SZ	芭田蓝复肥
0	002170.SZ	芭田硝硫基系列复合肥
0	002170.SZ	福的复合肥
0	002170.SZ	哈乐复合肥
0	002170.SZ	好阳光复合肥
0	002170.SZ	科地复合肥
0	002170.SZ	中俄复合肥
0	002170.SZ	中美复合肥
0	002170.SZ	中挪复合肥
0	002335.SZ	6－GFM系列蓄电池
0	002335.SZ	DL31系列UPS
0	002335.SZ	DLG系列UPS
0	002335.SZ	DR系列电梯节能装置
0	002335.SZ	FL系列电源防雷箱
0	002335.SZ	FR-UK-P系列电源
0	002335.SZ	FR-UK系列UPS
0	002335.SZ	IT机房电源解决方案
0	002335.SZ	KI系列UPS
0	002335.SZ	MMBM-2智能电池管理系统
0	002335.SZ	MR系列工业级模块化UPS
0	002335.SZ	电力行业解决方案
0	002335.SZ	钢铁行业解决方案
0	002335.SZ	工业用FR-UK-PG系列UPS
0	002335.SZ	三进单出FR-UK系列UPS
0	002335.SZ	三进三出FR-UK系列UPS
0	002335.SZ	水泥行业电源解决方案
0	002335.SZ	通信行业电源解决方案
0	002335.SZ	通信用分布式UPS
0	002335.SZ	通信用在线式不间断电源DXB系列UPS
0	002335.SZ	通信用正弦波逆变器DJN系列UPS
0	002335.SZ	小卫士系列UPS
0	002335.SZ	液氯化工企业解决方案
0	002335.SZ	智能化超小型在线式UPS
0	300269.SZ	LED亮化景观产品
0	300269.SZ	LED显示屏产品
0	300269.SZ	LED显示屏租赁
0	300269.SZ	LED照明产品
0	300269.SZ	互动营销
0	300269.SZ	移动广告
0	300254.SZ	解热镇痛类药物
0	300254.SZ	抗微生物药物
0	300254.SZ	慢性病用药
0	300254.SZ	原料药
0	000589.SZ	前进工程机械胎
0	000589.SZ	前进混炼胶
0	000589.SZ	前进农用轮胎
0	000589.SZ	前进汽车斜交轮胎
0	000589.SZ	前进汽车子午轮胎
0	000411.SZ	仓储运输
0	000411.SZ	房屋租赁
0	000411.SZ	药品批发
0	000411.SZ	医疗器械批发
0	603060.SH	安全服务
0	603060.SH	检测业务
0	603060.SH	认证业务
0	603060.SH	延伸服务
0	603060.SH	仪器研发
0	002515.SZ	巴玛意式发酵火腿
0	002515.SZ	巴玛意式发酵火腿礼盒
0	002515.SZ	巴玛意式发酵火腿切片
0	002515.SZ	巴玛意式发酵去骨火腿
0	002515.SZ	巴玛意式风味咸肉
0	002515.SZ	巴玛意式培根
0	002515.SZ	巴玛意式萨拉米
0	002515.SZ	巴玛意式萨拉米切片
0	002515.SZ	宾馆酒店专用火腿
0	002515.SZ	宾馆酒店专用火腿中段
0	002515.SZ	陈香火腿
0	002515.SZ	醇香八味罐头
0	002515.SZ	低盐发酵火腿
0	002515.SZ	低盐发酵去骨火腿
0	002515.SZ	低盐火腿
0	002515.SZ	低盐即食熟火腿
0	002515.SZ	鼎级陈香火腿
0	002515.SZ	鼎级陈香火腿块
0	002515.SZ	风肉
0	002515.SZ	火腿XO酱罐头
0	002515.SZ	火腿高汤四杯装
0	002515.SZ	火腿鸡
0	002515.SZ	火腿金银蹄
0	002515.SZ	火腿蜜枣罐头
0	002515.SZ	火腿飘香组合
0	002515.SZ	火腿三丁罐头
0	002515.SZ	火腿笋片罐头
0	002515.SZ	火腿香菇酱罐头
0	002515.SZ	火腿芯
0	002515.SZ	火腿雪菜笋丝罐头
0	002515.SZ	火腿鸭
0	002515.SZ	火腿自然块
0	002515.SZ	金华香肠
0	002515.SZ	金字火腿高汤
0	002515.SZ	金字火腿切片
0	002515.SZ	金字火腿蹄片
0	002515.SZ	经典留香火腿
0	002515.SZ	精品中段火腿
0	002515.SZ	精装火腿
0	002515.SZ	两头乌精品火腿
0	002515.SZ	两头乌上方火腿
0	002515.SZ	美味金华火腿罐头
0	002515.SZ	美味金字火腿罐头
0	002515.SZ	飘香火腿片
0	002515.SZ	切片
0	002515.SZ	切片礼盒
0	002515.SZ	五香牛肉
0	002515.SZ	五香肉
0	002515.SZ	咸肉
0	002515.SZ	馅料专用火腿
0	002515.SZ	香菇牛肉辣酱罐头
0	002515.SZ	中方(简装)
0	300482.SZ	多通道免疫荧光检测仪
0	300482.SZ	检测试剂杯型
0	300482.SZ	检测试剂笔形
0	300482.SZ	检测试剂卡型
0	300482.SZ	检测试剂条形
0	300482.SZ	免疫荧光检测仪
0	300482.SZ	全自动免疫荧光检测仪
0	300482.SZ	血糖仪
0	000564.SZ	西安民生百货大楼
0	000564.SZ	西安民生财富购物广场
0	000564.SZ	西安民生润天居家居广场
0	000564.SZ	西安民生新世界购物广场
0	002599.SZ	工具书
0	002599.SZ	环装产品
0	002599.SZ	精装书
0	002599.SZ	卡书
0	002599.SZ	平装书
0	002599.SZ	杂志
0	002820.SZ	津味果仁
0	002820.SZ	麻花
0	002820.SZ	酥糖
0	002820.SZ	天津甘栗
0	002820.SZ	月饼
0	002820.SZ	粽子
0	002398.SZ	Piont系列混凝土减水剂
0	002398.SZ	低应变检测
0	002398.SZ	高应变检测
0	002398.SZ	公路与桥梁
0	002398.SZ	水运与港口工程检测
0	002398.SZ	荷载试验
0	002398.SZ	化学材料检测
0	002398.SZ	混凝土
0	002398.SZ	砂浆原材料检测
0	002398.SZ	建筑安装设备检测
0	002398.SZ	建筑大体积砼施工温度监测
0	002398.SZ	建筑防雷检测
0	002398.SZ	建筑结构构件外观质量规格
0	002398.SZ	偏差检测
0	002398.SZ	建筑智能化系统检测
0	002398.SZ	幕墙
0	002398.SZ	门窗及其所用型材检测
0	002398.SZ	商品混凝土
0	002398.SZ	室内环境污染检测
0	002398.SZ	天然地基
0	002398.SZ	复合地基承载力测试
0	002398.SZ	装修工程质量司法鉴定
0	300003.SZ	冠状动脉药物支架系统
0	300003.SZ	呼吸系统用药
0	300003.SZ	基层医院合作共建
0	300003.SZ	精准医疗
0	300003.SZ	抗微生物药
0	300003.SZ	乐普医疗封堵器
0	300003.SZ	消化系统用药
0	300003.SZ	心血管健康咨询管理中心
0	300003.SZ	心血管系统用药
0	300003.SZ	血管内药物（雷帕霉素）洗脱支架系统
0	300003.SZ	医疗金融服务
0	300003.SZ	医疗科技孵化及股权投资
0	300003.SZ	移动医疗
0	300003.SZ	营养剂
0	300003.SZ	远程心电监测
0	300003.SZ	中枢神经系统用药
0	300003.SZ	中药产品
0	603885.SH	民用航空运输
0	000661.SZ	华康血栓心脉宁
0	000661.SZ	金磊赛强分泌型基因重组人粒细胞集落刺激因子
0	000661.SZ	金磊生长素
0	000661.SZ	怡众名城楼盘
0	000661.SZ	长春高新冠脉宁片
0	000661.SZ	长春高新甲型肝炎减毒活疫苗
0	000661.SZ	长春高新脑蛋白水解物注射液
0	000661.SZ	长春高新人用狂犬病纯化疫苗
0	000661.SZ	长春高新疏清冲剂
0	000661.SZ	长春高新微载体狂犬疫苗
0	000661.SZ	长春高新新型水痘疫苗
0	000661.SZ	长春高新血脂宁冲剂
0	000661.SZ	长春高新益中生血片
0	000661.SZ	长春高新注射用促肝细胞生长素
0	000661.SZ	长春高新注射用前列地尔
0	000989.SZ	湖南九芝堂零售连锁
0	000989.SZ	九芝堂补肾固齿丸
0	000989.SZ	九芝堂桂附地黄丸
0	000989.SZ	九芝堂六味地黄丸
0	000989.SZ	九芝堂裸花紫珠片
0	000989.SZ	九芝堂驴胶补血冲剂
0	000989.SZ	九芝堂杞菊地黄丸
0	000989.SZ	九芝堂斯奇康
0	000989.SZ	九芝堂乙肝宁颗粒
0	002436.SZ	PCB设计服务
0	002436.SZ	PCB样板
0	002436.SZ	电脑主板
0	002436.SZ	刚挠板
0	002436.SZ	高速网络工程板
0	002176.SZ	江特齿轮减速电机
0	002176.SZ	江特电梯电机
0	002176.SZ	江特风机水泵
0	002176.SZ	江特风力发电配套电机
0	002176.SZ	江特高压电机
0	002176.SZ	江特辊道用电机
0	002176.SZ	江特起重冶金用变频电机
0	002176.SZ	江特水轮发电机组
0	002176.SZ	江特塔吊电机
0	002176.SZ	江特通用型起重冶金电机
0	002176.SZ	江特自升式塔式起重机顶升液压系统
0	300178.SZ	腾邦国际飞人网
0	300178.SZ	腾邦国际管仕网
0	300178.SZ	腾邦国际可可西网
0	300178.SZ	网购B2B电子客票交易平台
0	300416.SZ	苏试试验力学环境试验设备
0	300416.SZ	苏试试验振动试验设备
0	002521.SZ	壁纸原纸
0	002521.SZ	表层耐磨纸
0	002521.SZ	高档装饰原纸
0	002521.SZ	可印刷装饰原纸
